Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;24/07/2020;14:40:00;101.874;102.119;101.819;102.079;2.374.444.165,12;116.586
WINFUT;24/07/2020;14:35:00;101.779;101.969;101.744;101.869;2.055.275.941,40;101.035
WINFUT;24/07/2020;14:30:00;101.944;102.019;101.769;101.779;2.591.425.306,33;127.338
WINFUT;24/07/2020;14:25:00;101.819;101.949;101.789;101.949;1.597.096.873,63;78.502
WINFUT;24/07/2020;14:20:00;101.714;101.889;101.709;101.824;2.218.358.510,83;109.092
WINFUT;24/07/2020;14:15:00;101.804;101.839;101.699;101.719;2.932.068.571,42;144.286
WINFUT;24/07/2020;14:10:00;102.124;102.185;101.799;101.804;3.982.359.959,91;195.552
WINFUT;24/07/2020;14:05:00;102.315;102.395;102.009;102.124;3.558.246.490,62;174.397
WINFUT;24/07/2020;14:00:00;102.190;102.375;102.179;102.320;2.522.926.840,29;123.509
WINFUT;24/07/2020;13:55:00;102.154;102.195;101.984;102.195;2.399.394.713,49;117.711
WINFUT;24/07/2020;13:50:00;102.235;102.265;102.084;102.154;2.246.303.224,21;110.099
WINFUT;24/07/2020;13:45:00;102.365;102.400;102.235;102.235;1.954.863.882,90;95.701
WINFUT;24/07/2020;13:40:00;102.410;102.480;102.315;102.365;1.606.068.238,72;78.554
WINFUT;24/07/2020;13:35:00;102.455;102.520;102.355;102.415;2.063.803.728,48;100.899
WINFUT;24/07/2020;13:30:00;102.320;102.500;102.300;102.455;2.453.372.232,25;119.984
WINFUT;24/07/2020;13:25:00;102.119;102.325;102.109;102.320;2.143.541.219,67;104.967
WINFUT;24/07/2020;13:20:00;102.200;102.280;102.044;102.124;1.903.530.908,11;93.286
WINFUT;24/07/2020;13:15:00;102.054;102.250;102.014;102.200;1.983.571.641,32;97.255
WINFUT;24/07/2020;13:10:00;102.059;102.220;102.009;102.054;2.503.263.178,02;122.773
WINFUT;24/07/2020;13:05:00;102.220;102.250;101.939;102.054;3.397.623.803,22;166.701
WINFUT;24/07/2020;13:00:00;102.430;102.455;102.149;102.220;2.294.892.794,89;112.336
WINFUT;24/07/2020;12:55:00;102.310;102.460;102.109;102.435;3.528.869.103,12;172.797
WINFUT;24/07/2020;12:50:00;102.355;102.420;102.290;102.310;1.779.686.538,29;87.073
WINFUT;24/07/2020;12:45:00;102.590;102.690;102.310;102.355;3.040.951.968,93;148.549
WINFUT;24/07/2020;12:40:00;102.455;102.595;102.425;102.590;1.935.994.592,60;94.579
WINFUT;24/07/2020;12:35:00;102.475;102.520;102.265;102.460;2.889.368.056,67;141.319
WINFUT;24/07/2020;12:30:00;102.685;102.730;102.415;102.480;2.965.304.265,81;144.785
WINFUT;24/07/2020;12:25:00;102.395;102.750;102.365;102.690;3.436.341.299,78;167.732
WINFUT;24/07/2020;12:20:00;102.300;102.420;102.240;102.395;2.603.215.367,46;127.408
WINFUT;24/07/2020;12:15:00;102.430;102.445;102.250;102.305;2.959.989.800,72;144.847
WINFUT;24/07/2020;12:10:00;102.595;102.640;102.410;102.435;2.516.492.703,15;122.941
WINFUT;24/07/2020;12:05:00;102.575;102.700;102.535;102.595;2.184.078.430,27;106.577
WINFUT;24/07/2020;12:00:00;102.805;102.851;102.570;102.575;2.976.735.514,96;145.120
WINFUT;24/07/2020;11:55:00;102.946;102.981;102.760;102.800;2.130.414.867,44;103.717
WINFUT;24/07/2020;11:50:00;102.901;102.996;102.805;102.941;3.153.201.171,56;153.447
WINFUT;24/07/2020;11:45:00;102.715;102.971;102.645;102.901;4.779.923.942,59;232.801
WINFUT;24/07/2020;11:40:00;102.465;102.715;102.460;102.715;3.286.433.659,57;160.424
WINFUT;24/07/2020;11:35:00;102.545;102.775;102.380;102.465;5.030.397.383,35;245.615
WINFUT;24/07/2020;11:30:00;102.520;102.620;102.440;102.540;3.384.551.178,04;165.311
WINFUT;24/07/2020;11:25:00;102.465;102.735;102.430;102.525;5.063.997.823,86;247.120
WINFUT;24/07/2020;11:20:00;102.164;102.605;102.154;102.465;5.506.458.851,35;269.293
WINFUT;24/07/2020;11:15:00;101.864;102.315;101.814;102.169;5.354.093.450,12;262.698
WINFUT;24/07/2020;11:10:00;101.814;101.904;101.719;101.859;3.140.150.546,47;154.442
WINFUT;24/07/2020;11:05:00;101.674;101.864;101.589;101.814;3.276.379.984,52;161.301
WINFUT;24/07/2020;11:00:00;101.463;101.674;101.398;101.674;3.442.336.999,00;169.800
WINFUT;24/07/2020;10:55:00;101.218;101.463;101.168;101.463;2.739.628.097,65;135.435
WINFUT;24/07/2020;10:50:00;101.273;101.423;101.188;101.218;3.365.118.622,91;166.316
WINFUT;24/07/2020;10:45:00;101.173;101.288;101.068;101.278;4.290.672.146,72;212.354
WINFUT;24/07/2020;10:40:00;101.303;101.368;101.138;101.168;5.404.284.986,22;267.327
WINFUT;24/07/2020;10:35:00;101.594;101.614;101.193;101.308;6.621.620.587,15;326.898
WINFUT;24/07/2020;10:30:00;101.904;101.939;101.584;101.594;5.540.672.945,00;272.719
WINFUT;24/07/2020;10:25:00;101.864;101.979;101.784;101.899;2.503.715.452,02;123.062
WINFUT;24/07/2020;10:20:00;101.849;101.924;101.724;101.869;3.812.449.019,40;187.484
WINFUT;24/07/2020;10:15:00;101.854;101.894;101.544;101.849;6.376.714.392,39;313.931
WINFUT;24/07/2020;10:10:00;102.210;102.220;101.754;101.859;8.009.001.789,40;393.225
WINFUT;24/07/2020;10:05:00;102.450;102.555;102.190;102.210;5.604.266.976,72;274.180
WINFUT;24/07/2020;10:00:00;102.380;102.460;102.320;102.450;2.713.595.978,07;132.713
WINFUT;24/07/2020;09:55:00;102.570;102.590;102.315;102.380;3.530.562.897,10;172.604
WINFUT;24/07/2020;09:50:00;102.600;102.685;102.535;102.565;1.836.540.261,13;89.638
WINFUT;24/07/2020;09:45:00;102.710;102.710;102.540;102.600;2.451.812.720,23;119.668
WINFUT;24/07/2020;09:40:00;102.680;102.755;102.660;102.710;1.281.716.123,94;62.494
WINFUT;24/07/2020;09:35:00;102.650;102.750;102.615;102.685;1.509.902.465,30;73.628
WINFUT;24/07/2020;09:30:00;102.760;102.805;102.575;102.650;3.222.580.755,60;157.170
WINFUT;24/07/2020;09:25:00;102.665;102.790;102.655;102.760;2.490.095.350,80;121.388
WINFUT;24/07/2020;09:20:00;102.530;102.705;102.500;102.665;3.216.113.316,51;156.957
WINFUT;24/07/2020;09:15:00;102.380;102.570;102.375;102.535;2.828.196.843,72;138.218
WINFUT;24/07/2020;09:10:00;102.174;102.430;102.159;102.375;2.478.126.518,54;121.266
WINFUT;24/07/2020;09:05:00;102.074;102.250;102.054;102.169;1.657.534.838,46;81.248
WINFUT;24/07/2020;09:00:00;102.260;102.270;101.964;102.069;2.280.339.218,66;111.849
WINFUT;23/07/2020;17:50:00;102.470;102.625;102.330;102.625;810.858.746,97;39.622
WINFUT;23/07/2020;17:45:00;102.410;102.535;102.410;102.480;716.942.956,57;35.038
WINFUT;23/07/2020;17:40:00;102.405;102.445;102.360;102.415;729.660.803,77;35.682
WINFUT;23/07/2020;17:35:00;102.405;102.440;102.380;102.410;568.891.382,41;27.819
WINFUT;23/07/2020;17:30:00;102.460;102.490;102.400;102.405;626.196.071,25;30.607
WINFUT;23/07/2020;17:25:00;102.465;102.485;102.435;102.455;377.877.380,58;18.469
WINFUT;23/07/2020;17:20:00;102.455;102.485;102.435;102.465;360.031.635,32;17.597
WINFUT;23/07/2020;17:15:00;102.465;102.495;102.430;102.455;496.567.067,33;24.270
WINFUT;23/07/2020;17:10:00;102.470;102.500;102.455;102.470;574.768.860,49;28.086
WINFUT;23/07/2020;17:05:00;102.415;102.500;102.410;102.470;976.753.330,43;47.740
WINFUT;23/07/2020;17:00:00;102.480;102.515;102.415;102.420;1.290.621.050,06;63.075
WINFUT;23/07/2020;16:55:00;102.455;102.545;102.360;102.480;2.393.108.934,36;116.962
WINFUT;23/07/2020;16:50:00;102.445;102.500;102.325;102.455;2.457.417.250,30;120.174
WINFUT;23/07/2020;16:45:00;102.495;102.550;102.440;102.450;1.413.978.371,90;69.085
WINFUT;23/07/2020;16:40:00;102.515;102.610;102.430;102.495;2.288.743.211,87;111.788
WINFUT;23/07/2020;16:35:00;102.455;102.570;102.395;102.520;2.751.999.603,72;134.467
WINFUT;23/07/2020;16:30:00;102.465;102.585;102.280;102.455;4.143.992.422,29;202.639
WINFUT;23/07/2020;16:25:00;102.440;102.560;102.380;102.470;2.457.801.583,35;120.121
WINFUT;23/07/2020;16:20:00;102.595;102.650;102.435;102.440;2.220.514.274,85;108.444
WINFUT;23/07/2020;16:15:00;102.430;102.615;102.360;102.595;3.316.158.133,08;161.995
WINFUT;23/07/2020;16:10:00;102.520;102.585;102.420;102.430;3.410.050.734,46;166.617
WINFUT;23/07/2020;16:05:00;102.705;102.765;102.520;102.520;2.934.563.125,45;143.163
WINFUT;23/07/2020;16:00:00;102.765;102.826;102.670;102.705;2.336.550.711,58;113.882
WINFUT;23/07/2020;15:55:00;102.715;102.800;102.655;102.765;2.034.316.849,11;99.166
WINFUT;23/07/2020;15:50:00;102.645;102.775;102.605;102.715;2.756.166.765,78;134.386
WINFUT;23/07/2020;15:45:00;102.565;102.690;102.405;102.645;3.857.761.714,05;188.413
WINFUT;23/07/2020;15:40:00;102.575;102.740;102.470;102.560;5.360.648.433,33;261.663
WINFUT;23/07/2020;15:35:00;102.996;102.996;102.560;102.575;3.929.561.558,12;191.512
WINFUT;23/07/2020;15:30:00;102.891;103.001;102.640;102.991;4.451.657.333,84;216.778
WINFUT;23/07/2020;15:25:00;102.861;102.931;102.790;102.891;2.318.189.193,27;112.850
WINFUT;23/07/2020;15:20:00;102.795;102.906;102.710;102.861;3.882.146.211,45;189.069
WINFUT;23/07/2020;15:15:00;102.615;102.795;102.460;102.795;4.948.498.936,26;241.520
WINFUT;23/07/2020;15:10:00;102.861;102.881;102.525;102.615;6.457.303.213,66;314.945
WINFUT;23/07/2020;15:05:00;103.226;103.281;102.851;102.866;6.938.651.484,57;337.191
WINFUT;23/07/2020;15:00:00;103.462;103.512;103.181;103.221;4.965.040.017,35;240.597
WINFUT;23/07/2020;14:55:00;103.537;103.572;103.406;103.462;3.750.768.898,36;181.503
WINFUT;23/07/2020;14:50:00;103.547;103.647;103.492;103.537;2.572.627.691,95;124.407
WINFUT;23/07/2020;14:45:00;103.582;103.692;103.522;103.547;2.491.832.477,75;120.451
WINFUT;23/07/2020;14:40:00;103.677;103.722;103.517;103.587;2.910.594.919,93;140.689
WINFUT;23/07/2020;14:35:00;103.617;103.702;103.572;103.677;1.835.257.711,08;88.684
WINFUT;23/07/2020;14:30:00;103.692;103.707;103.582;103.617;2.471.424.917,47;119.423
WINFUT;23/07/2020;14:25:00;103.707;103.777;103.672;103.692;1.681.732.631,82;81.191
WINFUT;23/07/2020;14:20:00;103.782;103.807;103.652;103.707;2.600.111.527,35;125.555
WINFUT;23/07/2020;14:15:00;103.922;103.927;103.717;103.777;2.672.029.321,36;128.915
WINFUT;23/07/2020;14:10:00;103.952;104.017;103.897;103.927;1.542.243.837,70;74.299
WINFUT;23/07/2020;14:05:00;104.037;104.072;103.932;103.957;1.623.400.084,89;78.175
WINFUT;23/07/2020;14:00:00;103.932;104.052;103.792;104.037;2.806.031.810,30;135.208
WINFUT;23/07/2020;13:55:00;104.062;104.138;103.912;103.927;2.917.332.236,95;140.481
WINFUT;23/07/2020;13:50:00;104.108;104.173;104.022;104.062;1.876.809.733,62;90.295
WINFUT;23/07/2020;13:45:00;104.173;104.208;104.042;104.108;1.808.575.851,63;86.986
WINFUT;23/07/2020;13:40:00;104.052;104.228;104.007;104.178;2.212.121.660,64;106.365
WINFUT;23/07/2020;13:35:00;104.032;104.133;103.997;104.052;2.068.430.193,44;99.539
WINFUT;23/07/2020;13:30:00;104.087;104.118;104.027;104.032;1.499.439.331,08;72.149
WINFUT;23/07/2020;13:25:00;104.097;104.138;104.017;104.087;2.195.003.335,32;105.617
WINFUT;23/07/2020;13:20:00;104.168;104.213;104.077;104.092;2.045.324.834,15;98.352
WINFUT;23/07/2020;13:15:00;104.328;104.328;104.128;104.168;2.316.604.550,30;111.315
WINFUT;23/07/2020;13:10:00;104.203;104.398;104.203;104.323;1.816.017.551,93;87.188
WINFUT;23/07/2020;13:05:00;104.278;104.343;104.203;104.208;2.323.666.755,52;111.597
WINFUT;23/07/2020;13:00:00;104.453;104.463;104.263;104.283;2.608.128.219,73;125.147
WINFUT;23/07/2020;12:55:00;104.523;104.563;104.378;104.458;2.104.444.790,22;100.877
WINFUT;23/07/2020;12:50:00;104.513;104.603;104.428;104.523;2.659.060.895,41;127.406
WINFUT;23/07/2020;12:45:00;104.358;104.523;104.323;104.508;2.070.598.045,70;99.302
WINFUT;23/07/2020;12:40:00;104.398;104.443;104.283;104.358;2.335.640.641,63;112.073
WINFUT;23/07/2020;12:35:00;104.293;104.423;104.238;104.398;2.519.669.590,36;120.927
WINFUT;23/07/2020;12:30:00;104.168;104.308;104.113;104.293;2.065.012.797,59;99.219
WINFUT;23/07/2020;12:25:00;104.163;104.263;104.123;104.163;1.391.105.339,57;66.863
WINFUT;23/07/2020;12:20:00;104.213;104.253;104.077;104.168;1.846.471.945,21;88.783
WINFUT;23/07/2020;12:15:00;104.243;104.293;104.163;104.213;1.781.587.596,45;85.602
WINFUT;23/07/2020;12:10:00;104.208;104.263;104.153;104.243;1.612.984.606,91;77.507
WINFUT;23/07/2020;12:05:00;104.087;104.228;103.932;104.203;3.029.478.574,62;145.756
WINFUT;23/07/2020;12:00:00;104.092;104.193;104.002;104.082;2.495.485.586,76;120.041
WINFUT;23/07/2020;11:55:00;104.148;104.228;104.062;104.092;2.533.835.730,33;121.844
WINFUT;23/07/2020;11:50:00;104.263;104.328;104.128;104.148;2.654.639.890,39;127.529
WINFUT;23/07/2020;11:45:00;104.163;104.308;104.097;104.268;2.270.740.184,58;109.133
WINFUT;23/07/2020;11:40:00;104.158;104.223;104.022;104.163;2.907.261.674,82;139.818
WINFUT;23/07/2020;11:35:00;104.153;104.178;103.972;104.158;3.908.891.395,51;188.100
WINFUT;23/07/2020;11:30:00;104.253;104.323;104.067;104.148;3.616.279.916,45;173.798
WINFUT;23/07/2020;11:25:00;104.278;104.333;104.133;104.253;3.672.219.610,44;176.431
WINFUT;23/07/2020;11:20:00;104.578;104.608;104.228;104.283;6.266.209.141,98;300.525
WINFUT;23/07/2020;11:15:00;104.678;104.814;104.563;104.578;3.821.125.422,52;182.783
WINFUT;23/07/2020;11:10:00;104.869;104.924;104.658;104.678;3.931.228.076,18;187.931
WINFUT;23/07/2020;11:05:00;105.039;105.094;104.854;104.874;2.540.506.144,54;121.199
WINFUT;23/07/2020;11:00:00;105.074;105.134;104.974;105.044;3.130.598.749,32;149.220
WINFUT;23/07/2020;10:55:00;105.029;105.104;104.874;105.079;2.616.159.504,61;124.794
WINFUT;23/07/2020;10:50:00;104.964;105.079;104.899;105.029;3.118.176.278,08;148.706
WINFUT;23/07/2020;10:45:00;104.688;105.059;104.678;104.964;4.417.094.979,22;210.824
WINFUT;23/07/2020;10:40:00;104.874;104.894;104.628;104.688;4.258.761.023,94;203.637
WINFUT;23/07/2020;10:35:00;105.064;105.159;104.799;104.874;4.291.678.371,44;204.781
WINFUT;23/07/2020;10:30:00;104.809;105.224;104.764;105.064;8.935.051.240,24;426.123
WINFUT;23/07/2020;10:25:00;104.543;104.814;104.528;104.814;3.539.181.950,38;169.313
WINFUT;23/07/2020;10:20:00;104.568;104.593;104.493;104.538;1.586.078.380,48;75.975
WINFUT;23/07/2020;10:15:00;104.578;104.738;104.533;104.563;4.051.790.528,92;193.919
WINFUT;23/07/2020;10:10:00;104.538;104.608;104.463;104.583;2.134.975.408,63;102.272
WINFUT;23/07/2020;10:05:00;104.553;104.608;104.493;104.543;1.542.422.235,83;73.873
WINFUT;23/07/2020;10:00:00;104.443;104.578;104.358;104.553;3.123.406.085,24;149.691
WINFUT;23/07/2020;09:55:00;104.543;104.583;104.438;104.448;1.980.115.544,31;94.881
WINFUT;23/07/2020;09:50:00;104.418;104.663;104.403;104.543;4.084.349.859,53;195.649
WINFUT;23/07/2020;09:45:00;104.628;104.633;104.398;104.418;3.330.913.463,28;159.614
WINFUT;23/07/2020;09:40:00;104.568;104.683;104.493;104.633;2.206.637.830,61;105.638
WINFUT;23/07/2020;09:35:00;104.513;104.613;104.468;104.568;2.707.210.899,01;129.679
WINFUT;23/07/2020;09:30:00;104.889;104.924;104.503;104.513;4.563.850.058,38;218.288
WINFUT;23/07/2020;09:25:00;104.894;104.929;104.854;104.889;827.421.773,22;39.505
WINFUT;23/07/2020;09:20:00;104.819;104.929;104.754;104.894;1.741.164.362,65;83.155
WINFUT;23/07/2020;09:15:00;104.889;104.914;104.784;104.819;1.680.209.410,79;80.254
WINFUT;23/07/2020;09:10:00;104.804;104.914;104.733;104.894;1.782.303.746,29;85.143
WINFUT;23/07/2020;09:05:00;104.969;104.979;104.774;104.809;2.072.809.373,58;98.989
WINFUT;23/07/2020;09:00:00;105.349;105.470;104.899;104.969;3.069.801.642,30;146.223
WINFUT;22/07/2020;17:50:00;104.473;104.658;104.448;104.658;407.519.358,03;19.520
WINFUT;22/07/2020;17:45:00;104.473;104.513;104.448;104.473;508.143.095,53;24.356
WINFUT;22/07/2020;17:40:00;104.588;104.608;104.463;104.468;718.044.670,65;34.399
WINFUT;22/07/2020;17:35:00;104.538;104.613;104.508;104.593;655.463.757,72;31.391
WINFUT;22/07/2020;17:30:00;104.418;104.553;104.413;104.538;842.954.704,52;40.398
WINFUT;22/07/2020;17:25:00;104.493;104.498;104.413;104.418;632.883.297,39;30.342
WINFUT;22/07/2020;17:20:00;104.503;104.518;104.453;104.498;390.338.074,79;18.707
WINFUT;22/07/2020;17:15:00;104.503;104.538;104.473;104.503;609.459.621,05;29.205
WINFUT;22/07/2020;17:10:00;104.443;104.588;104.433;104.503;1.528.919.296,67;73.257
WINFUT;22/07/2020;17:05:00;104.508;104.533;104.378;104.438;1.769.331.397,25;84.828
WINFUT;22/07/2020;17:00:00;104.653;104.663;104.498;104.508;1.853.581.953,48;88.780
WINFUT;22/07/2020;16:55:00;104.683;104.713;104.598;104.653;1.945.531.557,89;93.096
WINFUT;22/07/2020;16:50:00;104.613;104.718;104.558;104.683;2.295.129.601,02;109.831
WINFUT;22/07/2020;16:45:00;104.578;104.658;104.498;104.613;2.438.528.883,18;116.773
WINFUT;22/07/2020;16:40:00;104.518;104.613;104.418;104.578;2.423.591.084,97;116.109
WINFUT;22/07/2020;16:35:00;104.473;104.523;104.433;104.518;2.132.788.794,69;102.233
WINFUT;22/07/2020;16:30:00;104.393;104.558;104.363;104.473;2.796.832.005,50;134.080
WINFUT;22/07/2020;16:25:00;104.383;104.443;104.248;104.393;2.556.820.670,99;122.706
WINFUT;22/07/2020;16:20:00;104.363;104.408;104.313;104.383;2.448.654.675,42;117.496
WINFUT;22/07/2020;16:15:00;104.393;104.413;104.248;104.368;3.202.862.513,60;153.740
WINFUT;22/07/2020;16:10:00;104.423;104.513;104.283;104.398;3.673.243.597,55;176.200
WINFUT;22/07/2020;16:05:00;104.413;104.433;104.318;104.428;2.289.601.274,98;109.854
WINFUT;22/07/2020;16:00:00;104.488;104.558;104.393;104.413;3.015.276.396,75;144.532
WINFUT;22/07/2020;15:55:00;104.398;104.523;104.388;104.493;2.682.278.097,78;128.574
WINFUT;22/07/2020;15:50:00;104.328;104.408;104.298;104.398;1.580.601.585,46;75.849
WINFUT;22/07/2020;15:45:00;104.273;104.378;104.268;104.323;1.688.232.683,06;81.037
WINFUT;22/07/2020;15:40:00;104.363;104.393;104.233;104.273;2.276.731.500,80;109.315
WINFUT;22/07/2020;15:35:00;104.163;104.383;104.128;104.368;3.125.779.719,34;150.129
WINFUT;22/07/2020;15:30:00;104.143;104.213;103.997;104.163;3.294.727.847,55;158.478
WINFUT;22/07/2020;15:25:00;103.977;104.158;103.952;104.143;2.766.761.790,71;133.128
WINFUT;22/07/2020;15:20:00;103.902;104.032;103.892;103.982;2.881.934.005,44;138.811
WINFUT;22/07/2020;15:15:00;103.797;103.912;103.702;103.907;2.378.605.590,05;114.737
WINFUT;22/07/2020;15:10:00;103.782;103.842;103.722;103.797;1.776.904.925,21;85.741
WINFUT;22/07/2020;15:05:00;103.777;103.872;103.722;103.777;2.163.229.959,89;104.378
WINFUT;22/07/2020;15:00:00;103.602;103.877;103.572;103.777;3.256.238.748,99;157.172
WINFUT;22/07/2020;14:55:00;103.577;103.707;103.512;103.597;2.722.081.255,15;131.571
WINFUT;22/07/2020;14:50:00;103.587;103.642;103.532;103.577;2.077.025.012,64;100.417
WINFUT;22/07/2020;14:45:00;103.682;103.762;103.532;103.587;2.900.126.642,78;140.091
WINFUT;22/07/2020;14:40:00;103.567;103.697;103.467;103.687;3.107.858.535,82;150.259
WINFUT;22/07/2020;14:35:00;103.552;103.662;103.542;103.562;1.663.262.755,52;80.401
WINFUT;22/07/2020;14:30:00;103.722;103.732;103.522;103.557;2.887.878.384,58;139.552
WINFUT;22/07/2020;14:25:00;103.757;103.777;103.687;103.722;1.450.523.642,38;70.024
WINFUT;22/07/2020;14:20:00;103.677;103.797;103.647;103.757;1.845.231.125,17;89.070
WINFUT;22/07/2020;14:15:00;103.587;103.722;103.557;103.682;2.485.046.772,62;120.064
WINFUT;22/07/2020;14:10:00;103.802;103.852;103.582;103.592;4.266.207.837,91;205.977
WINFUT;22/07/2020;14:05:00;104.027;104.032;103.767;103.807;3.657.095.088,83;176.261
WINFUT;22/07/2020;14:00:00;104.258;104.263;103.937;104.027;4.213.031.298,06;202.710
WINFUT;22/07/2020;13:55:00;104.133;104.293;104.128;104.263;1.784.791.360,42;85.762
WINFUT;22/07/2020;13:50:00;104.253;104.303;104.077;104.133;2.292.885.983,83;110.222
WINFUT;22/07/2020;13:45:00;104.153;104.278;104.097;104.253;2.160.383.417,94;103.827
WINFUT;22/07/2020;13:40:00;104.103;104.223;104.077;104.153;2.069.498.321,49;99.513
WINFUT;22/07/2020;13:35:00;104.148;104.233;104.087;104.108;2.100.446.483,94;100.990
WINFUT;22/07/2020;13:30:00;104.158;104.258;104.123;104.153;2.316.779.628,23;111.359
WINFUT;22/07/2020;13:25:00;104.253;104.268;104.153;104.158;1.944.219.454,87;93.423
WINFUT;22/07/2020;13:20:00;104.433;104.478;104.223;104.253;2.700.143.053,08;129.591
WINFUT;22/07/2020;13:15:00;104.443;104.513;104.348;104.433;2.323.884.470,46;111.435
WINFUT;22/07/2020;13:10:00;104.303;104.488;104.298;104.443;1.975.201.602,29;94.722
WINFUT;22/07/2020;13:05:00;104.323;104.358;104.253;104.303;1.472.834.311,85;70.713
WINFUT;22/07/2020;13:00:00;104.348;104.393;104.303;104.328;1.322.728.557,64;63.481
WINFUT;22/07/2020;12:55:00;104.428;104.428;104.273;104.348;2.002.464.873,71;96.110
WINFUT;22/07/2020;12:50:00;104.333;104.433;104.253;104.428;2.472.340.817,68;118.669
WINFUT;22/07/2020;12:45:00;104.503;104.598;104.318;104.333;2.794.193.869,45;133.957
WINFUT;22/07/2020;12:40:00;104.583;104.623;104.473;104.503;2.143.821.659,79;102.690
WINFUT;22/07/2020;12:35:00;104.408;104.593;104.403;104.583;1.852.651.788,48;88.787
WINFUT;22/07/2020;12:30:00;104.433;104.493;104.343;104.408;2.660.382.507,47;127.582
WINFUT;22/07/2020;12:25:00;104.373;104.443;104.303;104.428;2.108.952.217,29;101.176
WINFUT;22/07/2020;12:20:00;104.203;104.383;104.203;104.378;2.467.865.738,62;118.487
WINFUT;22/07/2020;12:15:00;104.178;104.268;104.072;104.208;3.656.925.319,10;175.800
WINFUT;22/07/2020;12:10:00;104.423;104.498;104.178;104.178;4.149.910.286,63;199.194
WINFUT;22/07/2020;12:05:00;104.523;104.558;104.323;104.423;4.101.744.488,87;196.675
WINFUT;22/07/2020;12:00:00;104.668;104.728;104.483;104.528;3.242.675.845,06;155.258
WINFUT;22/07/2020;11:55:00;104.538;104.683;104.533;104.668;2.705.540.926,11;129.518
