Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINQ20;26/06/2020;10:45:00;95.295;95.460;95.135;95.300;4.260.180.741,17;223.503
WINQ20;26/06/2020;10:40:00;95.925;95.945;95.250;95.300;5.397.027.394,12;282.319
WINQ20;26/06/2020;10:35:00;95.705;96.125;95.600;95.930;5.033.026.492,60;262.439
WINQ20;26/06/2020;10:30:00;95.760;95.870;95.520;95.700;5.380.442.662,86;281.188
WINQ20;26/06/2020;10:25:00;95.995;96.025;95.590;95.760;4.357.588.087,67;227.503
WINQ20;26/06/2020;10:20:00;95.785;96.020;95.735;95.995;2.611.570.968,37;136.214
WINQ20;26/06/2020;10:15:00;95.900;95.930;95.750;95.785;2.359.612.061,52;123.091
WINQ20;26/06/2020;10:10:00;95.615;95.960;95.610;95.900;4.328.528.440,22;225.889
WINQ20;26/06/2020;10:05:00;95.465;95.625;95.390;95.615;2.025.952.517,52;106.028
WINQ20;26/06/2020;10:00:00;95.485;95.540;95.385;95.460;1.982.336.422,87;103.842
WINQ20;26/06/2020;09:55:00;95.410;95.520;95.360;95.485;1.789.699.513,98;93.758
WINQ20;26/06/2020;09:50:00;95.495;95.565;95.380;95.410;2.680.997.645,46;140.416
WINQ20;26/06/2020;09:45:00;95.640;95.725;95.470;95.500;2.401.669.227,23;125.627
WINQ20;26/06/2020;09:40:00;95.520;95.675;95.425;95.640;2.197.495.885,14;114.997
WINQ20;26/06/2020;09:35:00;95.620;95.625;95.410;95.515;2.675.246.583,37;140.056
WINQ20;26/06/2020;09:30:00;95.585;95.880;95.510;95.620;3.492.882.551,82;182.469
WINQ20;26/06/2020;09:25:00;95.695;95.740;95.530;95.590;1.577.463.202,84;82.473
WINQ20;26/06/2020;09:20:00;95.805;95.845;95.670;95.695;1.728.237.237,13;90.255
WINQ20;26/06/2020;09:15:00;95.715;95.850;95.605;95.810;1.972.531.024,86;103.009
WINQ20;26/06/2020;09:10:00;95.685;95.725;95.590;95.710;1.739.833.190,36;90.953
WINQ20;26/06/2020;09:05:00;95.875;95.885;95.665;95.690;1.998.400.883,30;104.348
WINQ20;26/06/2020;09:00:00;95.990;96.090;95.715;95.880;2.002.862.752,31;104.418
WINQ20;25/06/2020;17:50:00;95.965;96.190;95.880;96.190;799.946.529,03;41.653
WINQ20;25/06/2020;17:45:00;96.120;96.130;95.885;95.965;895.323.107,47;46.630
WINQ20;25/06/2020;17:40:00;96.105;96.140;96.070;96.120;419.028.726,30;21.799
WINQ20;25/06/2020;17:35:00;96.125;96.150;96.100;96.105;279.457.619,20;14.537
WINQ20;25/06/2020;17:30:00;96.215;96.215;96.100;96.130;719.007.671,79;37.390
WINQ20;25/06/2020;17:25:00;96.150;96.225;96.130;96.205;671.874.084,09;34.929
WINQ20;25/06/2020;17:20:00;96.145;96.180;96.120;96.150;435.452.105,54;22.644
WINQ20;25/06/2020;17:15:00;96.135;96.160;96.100;96.145;390.440.055,86;20.309
WINQ20;25/06/2020;17:10:00;96.190;96.190;96.100;96.130;761.326.140,43;39.598
WINQ20;25/06/2020;17:05:00;96.195;96.225;96.120;96.185;810.551.481,17;42.140
WINQ20;25/06/2020;17:00:00;96.275;96.295;96.135;96.195;1.343.327.256,17;69.814
WINQ20;25/06/2020;16:55:00;96.355;96.360;96.205;96.270;1.673.242.375,08;86.898
WINQ20;25/06/2020;16:50:00;96.100;96.360;96.095;96.355;2.233.211.233,47;116.039
WINQ20;25/06/2020;16:45:00;96.170;96.260;96.030;96.095;2.347.541.306,21;122.123
WINQ20;25/06/2020;16:40:00;96.145;96.220;96.100;96.170;1.607.401.115,11;83.577
WINQ20;25/06/2020;16:35:00;96.435;96.445;96.100;96.150;2.470.726.491,06;128.340
WINQ20;25/06/2020;16:30:00;96.300;96.515;96.165;96.430;3.651.549.134,71;189.481
WINQ20;25/06/2020;16:25:00;96.215;96.450;96.180;96.300;3.343.806.919,09;173.570
WINQ20;25/06/2020;16:20:00;95.945;96.280;95.925;96.210;3.090.507.634,37;160.803
WINQ20;25/06/2020;16:15:00;95.825;96.030;95.820;95.945;2.357.413.041,41;122.872
WINQ20;25/06/2020;16:10:00;95.830;95.880;95.740;95.825;1.652.363.325,85;86.240
WINQ20;25/06/2020;16:05:00;95.550;95.945;95.545;95.835;4.221.640.836,56;220.422
WINQ20;25/06/2020;16:00:00;95.355;95.560;95.250;95.550;3.010.915.653,36;157.768
WINQ20;25/06/2020;15:55:00;95.390;95.440;95.345;95.355;1.850.094.018,83;96.980
WINQ20;25/06/2020;15:50:00;95.020;95.400;94.995;95.390;2.768.626.389,73;145.399
WINQ20;25/06/2020;15:45:00;95.035;95.080;94.955;95.015;1.260.992.427,87;66.359
WINQ20;25/06/2020;15:40:00;94.895;95.070;94.860;95.035;1.732.373.272,91;91.182
WINQ20;25/06/2020;15:35:00;94.845;94.975;94.715;94.900;2.512.813.824,67;132.502
WINQ20;25/06/2020;15:30:00;94.885;94.905;94.805;94.850;1.335.328.328,00;70.387
WINQ20;25/06/2020;15:25:00;94.890;94.960;94.855;94.885;1.442.978.900,61;76.027
WINQ20;25/06/2020;15:20:00;95.160;95.175;94.805;94.890;2.541.447.875,13;133.783
WINQ20;25/06/2020;15:15:00;95.060;95.200;95.045;95.160;1.705.733.701,74;89.640
WINQ20;25/06/2020;15:10:00;94.990;95.085;94.970;95.060;1.009.087.793,12;53.092
WINQ20;25/06/2020;15:05:00;94.985;95.045;94.925;94.990;1.159.117.275,35;61.017
WINQ20;25/06/2020;15:00:00;95.100;95.140;94.945;94.985;1.618.652.543,28;85.173
WINQ20;25/06/2020;14:55:00;95.085;95.185;94.970;95.100;2.113.169.383,78;111.121
WINQ20;25/06/2020;14:50:00;95.065;95.115;94.990;95.090;1.649.616.575,75;86.769
WINQ20;25/06/2020;14:45:00;94.835;95.135;94.830;95.065;2.499.154.689,47;131.545
WINQ20;25/06/2020;14:40:00;94.860;94.955;94.800;94.840;2.126.686.656,86;112.071
WINQ20;25/06/2020;14:35:00;94.665;94.875;94.630;94.855;2.080.655.542,21;109.751
WINQ20;25/06/2020;14:30:00;94.690;94.730;94.580;94.660;1.729.533.487,97;91.364
WINQ20;25/06/2020;14:25:00;94.770;94.770;94.575;94.690;2.590.847.147,89;136.848
WINQ20;25/06/2020;14:20:00;94.965;94.970;94.720;94.770;1.722.929.898,85;90.826
WINQ20;25/06/2020;14:15:00;94.850;94.985;94.835;94.960;1.486.844.528,29;78.318
WINQ20;25/06/2020;14:10:00;94.790;94.865;94.750;94.850;1.211.481.748,18;63.895
WINQ20;25/06/2020;14:05:00;94.840;94.885;94.765;94.785;1.511.560.641,67;79.711
WINQ20;25/06/2020;14:00:00;95.010;95.025;94.785;94.835;2.030.296.117,44;107.000
WINQ20;25/06/2020;13:55:00;94.985;95.065;94.915;95.010;1.252.858.997,78;65.948
WINQ20;25/06/2020;13:50:00;94.970;95.025;94.935;94.985;1.347.395.448,19;70.934
WINQ20;25/06/2020;13:45:00;95.110;95.160;94.965;94.970;1.363.251.321,48;71.710
WINQ20;25/06/2020;13:40:00;95.095;95.175;95.050;95.110;1.158.852.963,44;60.914
WINQ20;25/06/2020;13:35:00;95.100;95.180;95.070;95.090;1.242.024.100,71;65.285
WINQ20;25/06/2020;13:30:00;95.215;95.260;94.985;95.095;2.573.327.952,67;135.294
WINQ20;25/06/2020;13:25:00;95.370;95.420;95.205;95.220;1.529.726.112,05;80.259
WINQ20;25/06/2020;13:20:00;95.180;95.400;95.160;95.370;1.860.486.223,06;97.609
WINQ20;25/06/2020;13:15:00;95.135;95.210;95.070;95.180;1.362.775.825,56;71.610
WINQ20;25/06/2020;13:10:00;95.135;95.175;95.050;95.140;1.366.529.552,62;71.837
WINQ20;25/06/2020;13:05:00;95.165;95.265;95.115;95.135;1.326.467.534,02;69.681
WINQ20;25/06/2020;13:00:00;95.025;95.215;95.020;95.165;1.981.083.803,87;104.109
WINQ20;25/06/2020;12:55:00;94.950;95.065;94.940;95.020;994.578.948,91;52.342
WINQ20;25/06/2020;12:50:00;95.065;95.110;94.945;94.950;1.550.389.737,30;81.564
WINQ20;25/06/2020;12:45:00;94.900;95.090;94.870;95.070;1.752.610.881,29;92.260
WINQ20;25/06/2020;12:40:00;94.825;94.925;94.695;94.900;1.836.574.600,58;96.860
WINQ20;25/06/2020;12:35:00;94.685;94.890;94.605;94.825;2.828.850.857,46;149.300
WINQ20;25/06/2020;12:30:00;95.020;95.045;94.655;94.685;3.515.232.012,69;185.329
WINQ20;25/06/2020;12:25:00;95.155;95.190;94.980;95.020;2.020.738.117,36;106.280
WINQ20;25/06/2020;12:20:00;95.360;95.390;95.120;95.155;1.837.855.586,72;96.460
WINQ20;25/06/2020;12:15:00;95.365;95.475;95.320;95.360;1.754.512.566,46;91.962
WINQ20;25/06/2020;12:10:00;95.140;95.415;95.085;95.365;2.532.653.905,20;132.919
WINQ20;25/06/2020;12:05:00;95.170;95.170;95.005;95.140;1.538.356.507,17;80.881
WINQ20;25/06/2020;12:00:00;95.175;95.215;95.050;95.170;1.757.521.081,52;92.371
WINQ20;25/06/2020;11:55:00;95.135;95.255;95.060;95.170;2.079.257.325,40;109.256
WINQ20;25/06/2020;11:50:00;95.150;95.210;95.035;95.135;2.155.314.526,54;113.278
WINQ20;25/06/2020;11:45:00;95.305;95.420;95.120;95.150;2.305.939.955,83;121.026
WINQ20;25/06/2020;11:40:00;95.420;95.480;95.220;95.300;2.037.170.786,74;106.860
WINQ20;25/06/2020;11:35:00;95.320;95.550;95.320;95.420;2.149.459.651,34;112.609
WINQ20;25/06/2020;11:30:00;95.510;95.600;95.310;95.320;2.561.753.504,58;134.203
WINQ20;25/06/2020;11:25:00;95.455;95.585;95.410;95.515;2.328.454.226,01;121.888
WINQ20;25/06/2020;11:20:00;94.985;95.530;94.970;95.455;4.445.161.612,99;233.218
WINQ20;25/06/2020;11:15:00;95.160;95.255;94.975;94.985;2.837.499.340,69;149.151
WINQ20;25/06/2020;11:10:00;94.860;95.260;94.850;95.160;4.314.834.613,86;226.880
WINQ20;25/06/2020;11:05:00;95.035;95.055;94.710;94.870;2.737.015.301,02;144.268
WINQ20;25/06/2020;11:00:00;94.635;95.070;94.580;95.030;4.065.091.291,90;214.236
WINQ20;25/06/2020;10:55:00;94.605;94.670;94.450;94.635;2.690.193.364,36;142.250
WINQ20;25/06/2020;10:50:00;94.380;94.700;94.235;94.600;4.756.826.042,43;251.744
WINQ20;25/06/2020;10:45:00;94.740;94.840;94.365;94.380;4.648.019.121,83;245.739
WINQ20;25/06/2020;10:40:00;95.030;95.045;94.660;94.740;3.774.805.362,59;199.151
WINQ20;25/06/2020;10:35:00;95.045;95.245;94.875;95.025;3.871.448.156,12;203.660
WINQ20;25/06/2020;10:30:00;95.100;95.195;94.925;95.045;4.309.047.093,62;226.657
WINQ20;25/06/2020;10:25:00;95.075;95.230;95.000;95.100;2.117.231.892,92;111.298
WINQ20;25/06/2020;10:20:00;95.150;95.165;94.970;95.075;2.126.267.381,91;111.853
WINQ20;25/06/2020;10:15:00;95.075;95.170;95.015;95.155;2.548.553.505,39;134.003
WINQ20;25/06/2020;10:10:00;94.905;95.120;94.860;95.070;2.711.480.696,71;142.736
WINQ20;25/06/2020;10:05:00;94.795;94.970;94.775;94.910;2.783.390.045,72;146.684
WINQ20;25/06/2020;10:00:00;94.550;94.800;94.510;94.800;3.065.059.556,00;161.919
WINQ20;25/06/2020;09:55:00;94.655;94.680;94.525;94.550;1.599.549.392,08;84.540
WINQ20;25/06/2020;09:50:00;94.550;94.750;94.455;94.655;3.077.307.437,32;162.619
WINQ20;25/06/2020;09:45:00;94.430;94.575;94.300;94.550;2.374.199.580,82;125.705
WINQ20;25/06/2020;09:40:00;94.390;94.595;94.325;94.435;2.594.143.588,17;137.300
WINQ20;25/06/2020;09:35:00;94.420;94.685;94.370;94.385;3.752.741.029,65;198.480
WINQ20;25/06/2020;09:30:00;94.350;94.430;94.105;94.420;2.704.946.659,97;143.541
WINQ20;25/06/2020;09:25:00;94.260;94.475;94.260;94.345;2.095.486.761,69;111.016
WINQ20;25/06/2020;09:20:00;94.190;94.315;94.075;94.265;2.212.098.620,53;117.448
WINQ20;25/06/2020;09:15:00;94.305;94.390;94.160;94.190;2.112.107.311,03;112.020
WINQ20;25/06/2020;09:10:00;94.215;94.360;94.210;94.305;1.554.858.493,52;82.438
WINQ20;25/06/2020;09:05:00;94.145;94.240;93.945;94.215;1.939.997.185,40;103.093
WINQ20;25/06/2020;09:00:00;93.810;94.260;93.785;94.145;1.793.093.581,18;95.293
WINQ20;24/06/2020;17:50:00;94.485;94.725;94.415;94.725;611.264.702,19;32.324
WINQ20;24/06/2020;17:45:00;94.365;94.520;94.355;94.485;552.757.645,32;29.261
WINQ20;24/06/2020;17:40:00;94.420;94.430;94.325;94.365;569.626.324,58;30.177
WINQ20;24/06/2020;17:35:00;94.470;94.485;94.385;94.420;401.105.952,03;21.236
WINQ20;24/06/2020;17:30:00;94.405;94.480;94.375;94.470;530.644.663,99;28.098
WINQ20;24/06/2020;17:25:00;94.490;94.540;94.400;94.405;626.664.760,42;33.166
WINQ20;24/06/2020;17:20:00;94.390;94.525;94.375;94.490;636.505.801,56;33.693
WINQ20;24/06/2020;17:15:00;94.435;94.445;94.390;94.390;437.470.706,56;23.168
WINQ20;24/06/2020;17:10:00;94.475;94.490;94.295;94.435;1.346.013.796,23;71.311
WINQ20;24/06/2020;17:05:00;94.445;94.495;94.400;94.475;811.356.181,17;42.951
WINQ20;24/06/2020;17:00:00;94.420;94.545;94.390;94.445;1.331.042.190,01;70.442
WINQ20;24/06/2020;16:55:00;94.455;94.495;94.355;94.420;1.588.239.739,84;84.100
WINQ20;24/06/2020;16:50:00;94.725;94.725;94.410;94.450;3.038.637.023,54;160.723
WINQ20;24/06/2020;16:45:00;94.760;94.850;94.685;94.720;1.849.664.528,73;97.592
WINQ20;24/06/2020;16:40:00;94.610;94.810;94.590;94.760;1.685.156.581,26;88.980
WINQ20;24/06/2020;16:35:00;94.615;94.705;94.545;94.615;1.380.854.957,71;72.970
WINQ20;24/06/2020;16:30:00;94.685;94.730;94.515;94.625;1.995.428.998,92;105.459
WINQ20;24/06/2020;16:25:00;94.700;94.835;94.620;94.685;1.858.361.205,85;98.095
WINQ20;24/06/2020;16:20:00;94.730;94.890;94.665;94.690;2.679.761.844,12;141.400
WINQ20;24/06/2020;16:15:00;94.600;94.745;94.520;94.725;2.325.130.949,86;122.868
WINQ20;24/06/2020;16:10:00;94.425;94.650;94.340;94.595;2.351.672.055,27;124.440
WINQ20;24/06/2020;16:05:00;94.510;94.520;94.370;94.420;1.320.222.670,82;69.891
WINQ20;24/06/2020;16:00:00;94.385;94.520;94.330;94.515;1.870.549.570,07;99.038
WINQ20;24/06/2020;15:55:00;94.445;94.550;94.345;94.380;1.953.448.111,34;103.414
WINQ20;24/06/2020;15:50:00;94.430;94.475;94.310;94.440;1.680.923.372,28;89.043
WINQ20;24/06/2020;15:45:00;94.365;94.515;94.345;94.425;1.876.292.904,17;99.359
WINQ20;24/06/2020;15:40:00;94.560;94.615;94.340;94.365;2.016.647.788,33;106.740
WINQ20;24/06/2020;15:35:00;94.690;94.695;94.475;94.560;2.240.791.737,65;118.482
WINQ20;24/06/2020;15:30:00;94.635;94.805;94.610;94.685;2.498.796.968,47;131.911
WINQ20;24/06/2020;15:25:00;94.380;94.670;94.355;94.630;2.341.870.810,19;123.913
WINQ20;24/06/2020;15:20:00;94.465;94.530;94.345;94.375;1.737.314.214,12;91.987
WINQ20;24/06/2020;15:15:00;94.300;94.510;94.270;94.465;2.496.483.688,54;132.185
WINQ20;24/06/2020;15:10:00;94.275;94.325;94.220;94.295;1.368.035.732,58;72.559
WINQ20;24/06/2020;15:05:00;94.040;94.330;93.990;94.280;2.266.024.660,12;120.327
WINQ20;24/06/2020;15:00:00;94.315;94.400;93.950;94.045;3.581.490.386,89;190.194
WINQ20;24/06/2020;14:55:00;94.155;94.325;94.115;94.315;1.633.682.760,57;86.694
WINQ20;24/06/2020;14:50:00;94.130;94.190;94.075;94.160;1.326.279.305,96;70.447
WINQ20;24/06/2020;14:45:00;94.075;94.145;93.960;94.130;2.052.169.466,92;109.104
WINQ20;24/06/2020;14:40:00;93.905;94.110;93.855;94.080;1.829.017.970,57;97.263
WINQ20;24/06/2020;14:35:00;93.920;93.950;93.830;93.905;1.353.129.177,40;72.061
WINQ20;24/06/2020;14:30:00;93.900;93.960;93.770;93.920;2.066.856.271,20;110.090
WINQ20;24/06/2020;14:25:00;94.065;94.115;93.835;93.900;2.186.033.450,97;116.332
WINQ20;24/06/2020;14:20:00;94.170;94.180;94.060;94.065;1.313.938.488,77;69.802
WINQ20;24/06/2020;14:15:00;94.080;94.225;94.005;94.175;1.792.144.322,01;95.196
WINQ20;24/06/2020;14:10:00;94.205;94.260;94.070;94.080;1.450.504.292,86;77.023
WINQ20;24/06/2020;14:05:00;94.275;94.335;94.130;94.200;1.677.892.600,23;89.051
WINQ20;24/06/2020;14:00:00;94.285;94.385;94.145;94.275;2.588.538.824,91;137.267
WINQ20;24/06/2020;13:55:00;94.135;94.325;94.120;94.285;2.185.844.987,89;115.953
WINQ20;24/06/2020;13:50:00;94.075;94.155;94.025;94.140;1.317.392.631,83;70.006
WINQ20;24/06/2020;13:45:00;93.955;94.170;93.950;94.080;2.372.327.367,72;126.082
WINQ20;24/06/2020;13:40:00;93.645;93.960;93.600;93.950;2.296.844.924,68;122.442
WINQ20;24/06/2020;13:35:00;93.735;93.805;93.640;93.650;1.428.392.431,57;76.199
WINQ20;24/06/2020;13:30:00;93.845;93.880;93.720;93.740;1.214.284.277,33;64.718
WINQ20;24/06/2020;13:25:00;93.810;93.870;93.735;93.840;1.159.156.399,49;61.783
WINQ20;24/06/2020;13:20:00;93.920;93.950;93.790;93.805;1.420.328.338,41;75.657
WINQ20;24/06/2020;13:15:00;93.680;93.940;93.660;93.920;1.692.273.859,54;90.186
WINQ20;24/06/2020;13:10:00;93.695;93.790;93.635;93.675;1.707.339.619,79;91.096
WINQ20;24/06/2020;13:05:00;93.970;93.980;93.670;93.700;2.146.779.244,40;114.407
WINQ20;24/06/2020;13:00:00;93.745;93.975;93.705;93.965;2.442.753.305,79;130.166
WINQ20;24/06/2020;12:55:00;93.520;93.765;93.470;93.750;2.209.544.048,31;117.979
WINQ20;24/06/2020;12:50:00;93.420;93.610;93.415;93.520;2.231.109.017,65;119.289
WINQ20;24/06/2020;12:45:00;93.640;93.765;93.370;93.425;3.992.415.816,24;213.381
WINQ20;24/06/2020;12:40:00;93.820;93.850;93.620;93.645;3.252.811.148,08;173.517
WINQ20;24/06/2020;12:35:00;94.170;94.335;93.775;93.820;3.047.334.221,92;161.948
WINQ20;24/06/2020;12:30:00;94.155;94.285;94.075;94.160;2.242.150.024,70;119.008
WINQ20;24/06/2020;12:25:00;94.080;94.210;94.030;94.155;2.387.542.637,88;126.832
WINQ20;24/06/2020;12:20:00;94.115;94.195;93.970;94.080;2.526.971.715,98;134.300
WINQ20;24/06/2020;12:15:00;94.055;94.165;93.920;94.115;3.233.431.268,60;171.940
WINQ20;24/06/2020;12:10:00;94.275;94.295;94.015;94.055;2.844.425.531,75;151.066
WINQ20;24/06/2020;12:05:00;94.455;94.505;94.190;94.270;2.750.267.865,38;145.738
WINQ20;24/06/2020;12:00:00;94.350;94.515;94.275;94.455;2.975.012.587,71;157.604
WINQ20;24/06/2020;11:55:00;94.580;94.605;94.315;94.350;3.413.026.248,26;180.649
WINQ20;24/06/2020;11:50:00;94.715;94.745;94.515;94.575;3.434.284.285,57;181.472
WINQ20;24/06/2020;11:45:00;95.000;95.000;94.620;94.720;3.888.825.298,39;205.174
WINQ20;24/06/2020;11:40:00;95.055;95.130;94.910;95.005;2.909.638.368,67;153.115
WINQ20;24/06/2020;11:35:00;95.350;95.425;94.935;95.055;4.809.355.697,35;252.761
WINQ20;24/06/2020;11:30:00;95.635;95.695;95.270;95.355;3.975.153.666,91;208.173
WINQ20;24/06/2020;11:25:00;95.435;95.655;95.370;95.635;2.979.179.483,87;155.970
WINQ20;24/06/2020;11:20:00;95.300;95.465;95.230;95.435;2.423.286.323,53;127.026
WINQ20;24/06/2020;11:15:00;95.365;95.395;95.120;95.300;2.849.638.553,99;149.560
WINQ20;24/06/2020;11:10:00;95.200;95.370;95.145;95.370;2.161.577.637,55;113.443
WINQ20;24/06/2020;11:05:00;95.180;95.380;95.120;95.200;3.433.001.388,79;180.225
WINQ20;24/06/2020;11:00:00;95.330;95.350;95.170;95.180;3.568.147.997,80;187.278
WINQ20;24/06/2020;10:55:00;95.505;95.620;95.270;95.325;4.030.542.313,76;211.185
WINQ20;24/06/2020;10:50:00;95.785;95.815;95.450;95.510;4.143.044.446,42;216.712
WINQ20;24/06/2020;10:45:00;95.970;96.025;95.760;95.780;2.627.365.347,63;137.027
WINQ20;24/06/2020;10:40:00;95.750;96.005;95.725;95.965;2.839.128.207,86;148.017
WINQ20;24/06/2020;10:35:00;95.600;95.880;95.575;95.755;2.908.351.905,96;151.868
WINQ20;24/06/2020;10:30:00;95.735;95.835;95.600;95.600;3.904.211.546,94;203.924
WINQ20;24/06/2020;10:25:00;95.585;95.760;95.485;95.740;3.606.388.777,37;188.631
WINQ20;24/06/2020;10:20:00;95.855;95.940;95.570;95.590;3.671.006.414,43;191.678
WINQ20;24/06/2020;10:15:00;96.025;96.120;95.810;95.850;3.753.133.191,60;195.514
WINQ20;24/06/2020;10:10:00;95.865;96.080;95.725;96.020;3.721.131.390,16;194.103
WINQ20;24/06/2020;10:05:00;95.930;95.995;95.840;95.865;2.023.146.203,47;105.465
WINQ20;24/06/2020;10:00:00;95.780;95.975;95.720;95.925;3.276.857.558,43;170.885
WINQ20;24/06/2020;09:55:00;95.735;95.810;95.710;95.775;1.191.552.272,00;62.209
WINQ20;24/06/2020;09:50:00;95.665;95.790;95.660;95.740;1.379.982.384,86;72.072
WINQ20;24/06/2020;09:45:00;95.595;95.760;95.580;95.660;2.234.946.221,82;116.778
WINQ20;24/06/2020;09:40:00;95.535;95.640;95.425;95.590;2.023.394.073,63;105.899
WINQ20;24/06/2020;09:35:00;95.675;95.715;95.485;95.540;2.313.872.297,00;121.039
WINQ20;24/06/2020;09:30:00;95.595;95.685;95.510;95.675;2.032.208.276,77;106.284
WINQ20;24/06/2020;09:25:00;95.420;95.625;95.420;95.595;2.384.397.175,03;124.757
WINQ20;24/06/2020;09:20:00;95.370;95.445;95.340;95.415;891.101.056,49;46.704
WINQ20;24/06/2020;09:15:00;95.450;95.475;95.330;95.375;1.231.579.268,67;64.546
WINQ20;24/06/2020;09:10:00;95.305;95.510;95.275;95.450;2.421.931.673,71;126.905
WINQ20;24/06/2020;09:05:00;95.210;95.320;95.095;95.300;1.525.297.887,17;80.089
WINQ20;24/06/2020;09:00:00;95.200;95.345;94.955;95.210;1.880.543.970,52;98.826
WINQ20;23/06/2020;17:50:00;96.170;96.185;95.850;95.850;678.861.086,20;35.339
WINQ20;23/06/2020;17:45:00;96.055;96.185;96.045;96.175;698.523.106,51;36.341
WINQ20;23/06/2020;17:40:00;95.935;96.055;95.935;96.045;633.023.173,54;32.970
WINQ20;23/06/2020;17:35:00;95.950;95.970;95.915;95.940;423.908.083,37;22.092
WINQ20;23/06/2020;17:30:00;96.020;96.025;95.915;95.950;755.643.377,37;39.370
WINQ20;23/06/2020;17:25:00;96.025;96.070;96.000;96.025;444.305.012,69;23.133
WINQ20;23/06/2020;17:20:00;96.085;96.095;96.010;96.030;505.563.432,59;26.319
WINQ20;23/06/2020;17:15:00;96.015;96.100;95.985;96.085;680.380.893,23;35.420
WINQ20;23/06/2020;17:10:00;96.050;96.075;96.000;96.010;779.492.416,74;40.584
WINQ20;23/06/2020;17:05:00;96.105;96.110;96.035;96.055;678.935.336,21;35.335
WINQ20;23/06/2020;17:00:00;96.155;96.220;96.055;96.105;1.289.611.438,38;67.071
WINQ20;23/06/2020;16:55:00;96.190;96.190;96.105;96.155;1.432.039.777,47;74.470
WINQ20;23/06/2020;16:50:00;96.110;96.200;95.925;96.195;2.831.388.185,51;147.415
WINQ20;23/06/2020;16:45:00;96.190;96.210;96.060;96.115;1.471.041.170,09;76.524
WINQ20;23/06/2020;16:40:00;96.240;96.265;96.100;96.195;1.784.907.557,79;92.791
WINQ20;23/06/2020;16:35:00;96.150;96.325;96.145;96.245;2.211.946.146,17;114.888
WINQ20;23/06/2020;16:30:00;96.065;96.180;96.020;96.150;1.496.438.261,44;77.859
WINQ20;23/06/2020;16:25:00;96.065;96.190;95.975;96.070;2.108.395.907,63;109.718
WINQ20;23/06/2020;16:20:00;96.115;96.150;96.020;96.065;1.621.323.807,30;84.371
WINQ20;23/06/2020;16:15:00;96.065;96.170;96.050;96.120;1.576.403.652,65;82.013
WINQ20;23/06/2020;16:10:00;96.050;96.115;95.905;96.070;1.909.545.647,69;99.437
WINQ20;23/06/2020;16:05:00;96.025;96.115;95.980;96.045;1.337.877.441,09;69.646
WINQ20;23/06/2020;16:00:00;96.160;96.170;95.950;96.025;2.225.845.682,44;115.880
WINQ20;23/06/2020;15:55:00;96.145;96.210;96.075;96.160;1.930.618.463,98;100.404
WINQ20;23/06/2020;15:50:00;95.885;96.190;95.875;96.140;2.500.724.072,55;130.187
WINQ20;23/06/2020;15:45:00;95.935;95.955;95.840;95.885;1.775.376.307,68;92.566
WINQ20;23/06/2020;15:40:00;96.040;96.080;95.855;95.935;3.075.533.740,22;160.243
WINQ20;23/06/2020;15:35:00;96.055;96.110;96.020;96.040;1.047.056.694,72;54.500
WINQ20;23/06/2020;15:30:00;96.130;96.165;96.015;96.060;1.204.530.563,09;62.678
WINQ20;23/06/2020;15:25:00;96.175;96.190;96.035;96.130;1.544.243.742,20;80.343
WINQ20;23/06/2020;15:20:00;96.130;96.225;96.105;96.170;1.126.510.765,90;58.571
WINQ20;23/06/2020;15:15:00;96.165;96.230;96.075;96.130;1.360.148.887,43;70.726
WINQ20;23/06/2020;15:10:00;96.160;96.245;96.100;96.165;1.826.288.712,39;94.949
WINQ20;23/06/2020;15:05:00;96.005;96.220;95.960;96.155;2.589.913.581,88;134.795
WINQ20;23/06/2020;15:00:00;96.245;96.250;95.980;96.005;2.851.745.474,82;148.408
WINQ20;23/06/2020;14:55:00;96.230;96.290;96.105;96.245;2.395.657.700,02;124.525
WINQ20;23/06/2020;14:50:00;96.490;96.495;96.170;96.230;3.993.095.674,91;207.316
WINQ20;23/06/2020;14:45:00;96.590;96.645;96.485;96.490;1.307.465.391,70;67.702
WINQ20;23/06/2020;14:40:00;96.565;96.620;96.520;96.595;1.275.610.283,20;66.039
